timestamp,event_type,details
2025-02-10 18:45:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:29,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:34,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:34,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:45,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:45,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:50,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:50,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:50,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:50,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:55,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:55,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:45:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:45:55,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:00,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:16,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:16,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:16,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:16,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:21,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:21,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:21,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:21,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:26,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:26,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:26,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:26,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:42,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:42,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:47,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:47,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:52,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:52,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:52,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:52,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:57,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:57,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:46:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:46:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:47:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:47:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:00,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:05,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:05,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:31,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:31,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:41,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:41,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:46,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:46,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:46,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:46,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:51,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:51,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:51,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:51,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:56,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:56,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:48:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:48:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:07,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:07,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:12,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:12,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:12,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:33,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:38,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:38,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:38,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:49,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:54,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:54,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:59,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:49:59,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:49:59,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:04,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:04,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:04,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:04,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:10,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:10,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:15,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:15,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:20,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:20,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:25,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:25,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:30,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:30,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:30,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:30,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:36,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:36,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:41,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:42,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:47,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:47,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:47,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:52,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:52,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:52,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:52,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:57,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:57,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:50:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:50:57,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:02,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:02,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:07,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:08,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:13,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:13,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:18,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:18,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:23,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:23,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:28,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:28,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:33,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:34,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:39,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:39,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:44,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:44,Work App Usage,{'window': 'ChatGPT'}
2025-02-10 18:51:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:49,Inactivity,{'message': 'User inactive for too long!'}
2025-02-10 18:51:49,Work App Usage,{'window': 'ChatGPT'}
